,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
10,1958,TRON,TRX,tron,785,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token']",,89823336813.24152,89823395834.44893,True,,11,71659659264.0,5534596427.784105,,2023-07-11T15:43:00.000Z,0.07723447870990012,138029296.36563548,-17.8657,0.07796709,-0.37416037,-0.82097841,11.534257,12.43908987,19.34154959,6937458594.75449,0.5839,6937463153.23,,2023-07-11T15:43:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
11,3890,Polygon,MATIC,polygon,769,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-07-11T15:43:00.000Z,0.7409847989871382,496090321.35459375,51.8198,-0.26813444,3.87691364,6.02839092,19.47287166,-11.44754354,-33.16488867,6905584914.970945,0.5812,7409847989.87,,2023-07-11T15:43:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
12,6636,Polkadot,DOT,polkadot-new,528,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1203523292.8571494,1333002170.1623292,True,,13,,,,2023-07-11T15:43:00.000Z,5.151264454374392,100147314.24356274,3.9085,-0.09169097,0.87487092,-5.28627047,15.49925042,-1.55994655,-19.40296426,6199666758.506655,0.5218,6866646696.76,,2023-07-11T15:43:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
13,1831,Bitcoin Cash,BCH,bitcoin-cash,724,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19445725.0,19445725.0,False,,14,,,,2023-07-11T15:43:00.000Z,274.0750959055916,476078848.0638561,-21.8599,0.12094481,-0.75967961,-1.92467784,168.10229767,141.59254057,113.09133333,5329588944.32876,0.4485,5755577014.02,,2023-07-11T15:43:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1285,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,157625.33778459,157625.33778459,False,,15,,,,2023-07-11T15:43:00.000Z,30536.079749054403,154913496.71202803,171.5739,0.36490981,11.49885859,-1.34607303,18.57257804,15.88368655,1.78066209,4813259885.061878,0.4051,4813259885.06,,2023-07-11T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-07-11 15:45:22.372924+00:00
0,1,Bitcoin,BTC,bitcoin,10329,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19426706.0,19426706.0,False,,1,,,,2023-07-11T15:45:00.000Z,30600.627368469683,15591103798.814344,50.9366,0.21568065,0.98043324,-1.07141218,18.79982659,16.2729687,2.20481238,594469391302.8142,50.01,642613174737.86,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
1,1027,Ethereum,ETH,ethereum,7104,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120208181.65334852,120208181.65334852,True,,2,,,,2023-07-11T15:45:00.000Z,1872.7114553781262,6251066589.667402,24.5693,-0.05905224,0.04669529,-4.09881489,7.44317032,5.98229649,-2.29601917,225115238812.40048,18.9469,225115238812.4,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
2,825,Tether,USDT,tether,56650,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83369138728.54579,85730981418.02774,True,,3,,,,2023-07-11T15:45:00.000Z,0.9998912875927748,22104422008.601597,23.0582,-0.0174333,-0.0077457,-0.03926312,-0.04670891,-0.04745815,-0.08800569,83360075468.78632,7.0162,85721661396.66,,2023-07-11T15:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-07-11 15:46:29.342515+00:00
3,1839,BNB,BNB,bnb,1493,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token']",,155849543.36951554,155849543.36951554,False,,4,,,,2023-07-11T15:45:00.000Z,247.04379648878032,619429519.0583572,-7.5076,-0.07835553,0.86138638,1.3774968,5.07161451,-19.12631565,-22.72611059,38501662875.047935,3.2405,38501662875.05,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
4,3408,USD Coin,USDC,usd-coin,13274,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,27373843014.165436,27373843014.165436,False,,5,,,,2023-07-11T15:45:00.000Z,0.9998921621159994,3338267102.8570466,30.0191,-0.01400389,-0.00861494,-0.01120199,-0.00932364,-0.00182018,0.00143596,27370891076.857822,2.3037,27370891076.86,,2023-07-11T15:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-07-11 15:46:29.342515+00:00
5,52,XRP,XRP,xrp,979,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'sec-security-token']",100000000000.0,52544091958.0,99988621362.0,False,,6,,,,2023-07-11T15:45:00.000Z,0.4738571822190611,767046449.402989,8.157,-0.00571261,0.31465072,-2.07056691,-6.69373274,11.30519068,-5.74605743,24898395357.477108,2.0956,47385718221.91,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
6,2010,Cardano,ADA,cardano,862,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token']",45000000000.0,34966132577.234,35967965707.143,False,,7,,,,2023-07-11T15:45:00.000Z,0.2908560950827682,228699392.54261643,7.6561,-0.2026932,1.17035082,-0.8605742,9.56076856,-19.36230536,-27.59669331,10170112781.560652,0.856,13088524278.72,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
7,74,Dogecoin,DOGE,dogecoin,740,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140129586383.70523,140129586383.70523,True,,8,,,,2023-07-11T15:45:00.000Z,0.06483165624891991,205039005.61052805,1.6425,-0.13446878,0.00746388,-7.69172695,5.52786813,-8.98700701,-21.24035783,9084833174.731707,0.7646,9084833174.73,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
8,5426,Solana,SOL,solana,484,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token']",,402653625.1231419,552082901.3726681,True,,9,,,,2023-07-11T15:45:00.000Z,22.015557244960387,558997010.6536521,28.2408,-0.78903957,4.33472759,12.137363,44.17650109,8.24852955,-6.34353718,8864643933.78935,0.7461,12154412719.13,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
9,2,Litecoin,LTC,litecoin,942,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73338076.72743528,84000000.0,False,,10,,,,2023-07-11T15:45:00.000Z,96.59087243865467,704921090.7829994,5.3196,-0.74845076,1.46992883,-9.75763726,24.78998464,22.90986004,4.93938513,7083788814.07597,0.5962,8113633284.85,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
10,1958,TRON,TRX,tron,785,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token']",,89823336813.24152,89823395834.44893,True,,11,71659659264.0,5534614765.039951,,2023-07-11T15:45:00.000Z,0.07723473460360705,138083227.9051278,-17.8249,0.06617703,-0.386583,-0.81243203,11.537174,12.46043553,19.31949398,6937481579.981115,0.5839,6937486138.47,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
11,3890,Polygon,MATIC,polygon,769,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-07-11T15:45:00.000Z,0.7410433028507473,496080179.90497524,51.8963,-0.29097792,3.87473944,6.04078335,19.62153798,-11.44695255,-33.16137322,6906130139.918283,0.5813,7410433028.51,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
12,6636,Polkadot,DOT,polkadot-new,528,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1203523292.8571494,1333002170.1623292,True,,13,,,,2023-07-11T15:45:00.000Z,5.151141920925666,100139725.90853249,3.9551,-0.12105018,0.85847766,-5.26801491,15.54212855,-1.58330984,-19.40190329,6199519286.646959,0.5218,6866483359.41,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
13,1831,Bitcoin Cash,BCH,bitcoin-cash,724,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19445725.0,19445725.0,False,,14,,,,2023-07-11T15:45:00.000Z,274.0566647747827,475813495.29701096,-21.9588,0.09287391,-0.78815132,-1.93564418,168.10779793,141.58002895,113.08249893,5329230537.627611,0.4486,5755189960.27,,2023-07-11T15:45:00.000Z,,,,,,2023-07-11 15:46:29.342515+00:00
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1285,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,157625.33778459,157625.33778459,False,,15,,,,2023-07-11T15:45:00.000Z,30534.163974754272,154998302.8001977,171.6491,0.35122564,11.41141955,-1.33908187,18.58776483,15.84361177,1.79415957,4812957910.490702,0.4051,4812957910.49,,2023-07-11T15:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-07-11 15:46:29.342515+00:00
0,1,Bitcoin,BTC,bitcoin,10329,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19426706.0,19426706.0,False,,1,,,,2023-07-11T15:46:00.000Z,30596.707733379008,15595766712.055508,50.8533,0.20030341,0.97552936,-1.08464888,18.73947044,16.18264216,2.15915701,594393245704.2804,50.0036,642530862400.96,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
1,1027,Ethereum,ETH,ethereum,7104,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120208181.65334852,120208181.65334852,True,,2,,,,2023-07-11T15:46:00.000Z,1872.8862432338274,6252127711.546882,24.6054,-0.05530295,0.05871227,-4.07429685,7.42124721,5.91868085,-2.33866357,225136249742.7094,18.9472,225136249742.71,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
2,825,Tether,USDT,tether,56650,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83369138728.54579,85730981418.02774,True,,3,,,,2023-07-11T15:46:00.000Z,0.9999794113587529,22100083735.60676,22.961,-0.01162118,0.000566,-0.01279728,-0.0576308,-0.044053,-0.05344039,83367422271.25743,7.0169,85729216333.61,,2023-07-11T15:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-07-11 15:47:30.134507+00:00
3,1839,BNB,BNB,bnb,1493,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token']",,155849543.36951554,155849543.36951554,False,,4,,,,2023-07-11T15:46:00.000Z,247.12402152877522,619230109.4773959,-7.8228,-0.06367989,0.90473214,1.39254412,5.11024917,-19.08204132,-22.6999804,38514165910.89794,3.2413,38514165910.9,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
4,3408,USD Coin,USDC,usd-coin,13274,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,27373843014.165436,27373843014.165436,False,,5,,,,2023-07-11T15:46:00.000Z,0.9999343634190504,3335386971.3250117,29.8395,-0.0140455,-0.00049536,0.00858041,-0.02595015,0.0010749,0.02433554,27372046288.702534,2.3036,27372046288.7,,2023-07-11T15:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-07-11 15:47:30.134507+00:00
5,52,XRP,XRP,xrp,979,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'sec-security-token']",100000000000.0,52544091958.0,99988621362.0,False,,6,,,,2023-07-11T15:46:00.000Z,0.4738035460989791,766860584.018116,8.0698,-0.05011405,0.30138517,-2.09304284,-6.66763242,11.31736012,-5.7566637,24895577096.25125,2.0953,47380354609.9,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
6,2010,Cardano,ADA,cardano,862,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token']",45000000000.0,34966132577.234,35967965707.143,False,,7,,,,2023-07-11T15:46:00.000Z,0.2908185260951492,228661240.3971378,7.5635,-0.39225542,1.10275534,-0.92396122,9.7406717,-19.35951305,-27.63100263,10168799139.358772,0.8558,13086833674.28,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
7,74,Dogecoin,DOGE,dogecoin,740,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140129586383.70523,140129586383.70523,True,,8,,,,2023-07-11T15:46:00.000Z,0.06481111809772705,204922320.2815317,1.5922,-0.21151236,-0.02651932,-8.00569631,5.62245789,-9.0015797,-21.27042951,9081955172.099964,0.7644,9081955172.1,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
8,5426,Solana,SOL,solana,484,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token']",,402653625.1231419,552082901.3726681,True,,9,,,,2023-07-11T15:46:00.000Z,22.022901738201163,558963901.359355,28.4563,-0.78071132,4.31538998,12.04668176,44.47949603,8.38001838,-6.40436612,8867601220.617441,0.7463,12158467488.27,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
9,2,Litecoin,LTC,litecoin,942,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73338076.72743528,84000000.0,False,,10,,,,2023-07-11T15:46:00.000Z,96.57902604948764,703305428.6280103,4.7715,-0.82456939,1.38533616,-9.78231037,24.81259411,22.90011249,4.9301404,7082920022.678294,0.5961,8112638188.16,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
10,1958,TRON,TRX,tron,785,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token']",,89823336813.24152,89823395834.44893,True,,11,71659659264.0,5534182485.927816,,2023-07-11T15:46:00.000Z,0.07722870221220896,138273005.15685254,-17.7243,0.04453178,-0.40697352,-0.82610909,11.55369863,12.56234529,19.26671237,6936939730.456775,0.5839,6936944288.59,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
11,3890,Polygon,MATIC,polygon,769,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-07-11T15:46:00.000Z,0.7410145052695885,495826915.9649947,51.4952,-0.37859737,3.83141481,5.96018688,19.84101481,-11.4396876,-33.18163769,6905861761.751404,0.5812,7410145052.7,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
12,6636,Polkadot,DOT,polkadot-new,528,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1203523292.8571494,1333002170.1623292,True,,13,,,,2023-07-11T15:46:00.000Z,5.1515091620605356,99945431.78119151,3.8386,-0.15134325,0.82975966,-5.23984204,15.60900287,-1.54710797,-19.40764079,6199961269.90687,0.5218,6866972892.64,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
13,1831,Bitcoin Cash,BCH,bitcoin-cash,724,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19445725.0,19445725.0,False,,14,,,,2023-07-11T15:46:00.000Z,274.02840834195837,475155038.6736062,-22.2005,-0.01107362,-0.86891669,-2.00181985,168.1456791,141.57092129,112.99248392,5328681070.8054285,0.4485,5754596575.18,,2023-07-11T15:46:00.000Z,,,,,,2023-07-11 15:47:30.134507+00:00
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1285,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,157625.33778459,157625.33778459,False,,15,,,,2023-07-11T15:46:00.000Z,30534.334225868333,154934387.37547597,171.2342,0.29892904,11.43369467,-1.36314034,18.57728572,15.85873886,1.80523634,4812984746.380063,0.4051,4812984746.38,,2023-07-11T15:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-07-11 15:47:30.134507+00:00
0,1,Bitcoin,BTC,bitcoin,10329,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19426768.0,19426768.0,False,,1,,,,2023-07-11T16:12:00.000Z,30548.65845761574,15617906270.664797,49.5404,-0.10315973,0.96495172,-1.38631776,18.41402161,16.17193484,1.99604109,593461700567.3389,49.954,641521827609.93,,2023-07-11T16:12:00.000Z,,,,,,2023-07-11 16:13:39.969138+00:00
1,1027,Ethereum,ETH,ethereum,7104,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120208181.65334852,120208181.65334852,True,,2,,,,2023-07-11T16:12:00.000Z,1869.0157868845674,6231995829.717111,24.066,-0.42212797,0.08445121,-4.45405233,7.11890351,5.81897694,-2.22572003,224670989222.7962,18.929,224670989222.8,,2023-07-11T16:12:00.000Z,,,,,,2023-07-11 16:13:39.969138+00:00
